country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-04-2025 10:00:00",26.215415,73.070156,PM2.5,2,74,42
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","12-04-2025 10:00:00",26.215415,73.070156,NH3,6,15,8
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-04-2025 10:00:00",27.608912,75.153302,PM2.5,18,367,64
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-04-2025 10:00:00",27.608912,75.153302,NO2,12,40,20
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-04-2025 10:00:00",27.608912,75.153302,NH3,6,14,9
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","12-04-2025 10:00:00",24.885261,72.857549,NH3,2,10,5
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","12-04-2025 10:00:00",24.885261,72.857549,OZONE,34,78,53
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-04-2025 10:00:00",26.159933,75.780517,PM2.5,35,100,54
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-04-2025 10:00:00",26.159933,75.780517,OZONE,35,74,41
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","12-04-2025 10:00:00",28.207266,76.829265,NH3,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","12-04-2025 10:00:00",28.018792,73.292658,CO,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","12-04-2025 10:00:00",28.018792,73.292658,OZONE,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","12-04-2025 10:00:00",25.435774,75.644272,SO2,6,14,9
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","12-04-2025 10:00:00",25.435774,75.644272,CO,11,38,21
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","12-04-2025 10:00:00",25.435774,75.644272,OZONE,25,115,48
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","12-04-2025 10:00:00",27.215415,77.50873,NH3,2,9,5
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","12-04-2025 10:00:00",27.215415,77.50873,SO2,4,8,6
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","12-04-2025 10:00:00",25.339605,74.618883,SO2,12,54,26
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","12-04-2025 10:00:00",12.952707,79.30394,CO,16,24,18
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","12-04-2025 10:00:00",11.679111,78.125052,PM10,NA,NA,NA
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","12-04-2025 10:00:00",11.679111,78.125052,NO2,NA,NA,NA
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","12-04-2025 10:00:00",10.7654824,79.1389968,PM2.5,23,69,45
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","12-04-2025 10:00:00",10.7654824,79.1389968,OZONE,4,21,10
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","12-04-2025 10:00:00",10.830158,78.691849,PM2.5,14,39,31
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","12-04-2025 10:00:00",10.830158,78.691849,CO,6,86,6
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","12-04-2025 10:00:00",8.728442,77.6962,PM2.5,19,37,27
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","12-04-2025 10:00:00",11.4068288,76.7138973,SO2,18,62,24
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","12-04-2025 10:00:00",10.681158,78.741746,PM10,20,55,36
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","12-04-2025 10:00:00",11.258242,77.552761,PM10,29,50,38
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","12-04-2025 10:00:00",11.258242,77.552761,NH3,1,2,1
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","12-04-2025 10:00:00",11.258242,77.552761,SO2,19,21,20
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","12-04-2025 10:00:00",10.423417,78.784889,NH3,2,5,2
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","12-04-2025 10:00:00",9.36399,78.831977,NH3,1,1,1
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","12-04-2025 10:00:00",17.460103,78.334361,CO,12,60,22
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","12-04-2025 10:00:00",17.470431,78.566959,PM2.5,43,86,65
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","12-04-2025 10:00:00",17.518400,78.278777,SO2,1,17,10
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","12-04-2025 10:00:00",17.5316895,78.218939,NH3,1,3,1
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","12-04-2025 10:00:00",17.5316895,78.218939,SO2,1,14,10
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","12-04-2025 10:00:00",17.585705,78.126199,PM10,68,82,75
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","12-04-2025 10:00:00",17.393559,78.339194,NH3,2,3,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","12-04-2025 10:00:00",13.1278,80.2642,NH3,4,10,6
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","12-04-2025 10:00:00",13.1662,80.2584,PM2.5,1,78,39
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","12-04-2025 10:00:00",13.1662,80.2584,SO2,19,22,20
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","12-04-2025 10:00:00",13.1662,80.2584,OZONE,36,43,40
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-04-2025 10:00:00",13.164544,80.26285,NO2,NA,NA,NA
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-04-2025 10:00:00",13.164544,80.26285,NH3,NA,NA,NA
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","12-04-2025 10:00:00",12.9533,80.2357,CO,32,45,37
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","12-04-2025 10:00:00",13.1036,80.2909,NH3,3,8,4
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","12-04-2025 10:00:00",8.728442,77.6962,SO2,18,20,19
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","12-04-2025 10:00:00",11.0973603,77.3228673,NO2,4,13,8
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","12-04-2025 10:00:00",12.909494,79.131861,PM2.5,38,96,60
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","12-04-2025 10:00:00",9.559382,77.948828,NO2,19,20,19
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","12-04-2025 10:00:00",17.540891,78.358528,PM10,80,157,113
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","12-04-2025 10:00:00",11.7637683,79.7499835,PM2.5,23,142,53
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","12-04-2025 10:00:00",10.358535,77.984321,NH3,1,1,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","12-04-2025 10:00:00",13.4127,80.1081,PM10,43,114,79
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","12-04-2025 10:00:00",12.746998,77.813811,PM10,58,102,84
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","12-04-2025 10:00:00",12.864618,79.659968,CO,20,24,22
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","12-04-2025 10:00:00",10.967820,78.080882,NH3,4,4,4
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","12-04-2025 10:00:00",10.967820,78.080882,SO2,8,9,8
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","12-04-2025 10:00:00",9.865935,78.022669,PM2.5,24,100,46
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","12-04-2025 10:00:00",9.865935,78.022669,PM10,31,115,58
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","12-04-2025 10:00:00",9.865935,78.022669,OZONE,6,6,6
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","12-04-2025 10:00:00",10.798548,79.838212,NH3,2,2,2
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","12-04-2025 10:00:00",11.273992,78.163545,NH3,2,2,2
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","12-04-2025 10:00:00",13.1036,80.2909,CO,18,36,32
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","12-04-2025 10:00:00",13.0052189,80.2398125,PM2.5,NA,NA,NA
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","12-04-2025 10:00:00",13.0052189,80.2398125,NH3,NA,NA,NA
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","12-04-2025 10:00:00",11.0328,77.0349,PM2.5,NA,NA,NA
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","12-04-2025 10:00:00",11.0328,77.0349,NO2,9,11,10
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","12-04-2025 10:00:00",10.942451,76.978996,CO,28,42,30
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","12-04-2025 10:00:00",11.06825,79.07033,PM10,NA,NA,NA
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","12-04-2025 10:00:00",11.06825,79.07033,SO2,NA,NA,NA
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","12-04-2025 10:00:00",12.8777316,80.0834807,SO2,NA,NA,NA
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","12-04-2025 10:00:00",12.8777316,80.0834807,CO,20,22,20
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","12-04-2025 10:00:00",12.8777316,80.0834807,OZONE,2,6,2
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","12-04-2025 10:00:00",12.9099161,80.1076538,PM10,16,28,22
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","12-04-2025 10:00:00",17.417094,78.457437,CO,32,129,34
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","12-04-2025 10:00:00",23.8175497,91.2726974,PM2.5,6,20,12
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","12-04-2025 10:00:00",23.8175497,91.2726974,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","12-04-2025 10:00:00",27.23711,78.01936,PM2.5,21,53,38
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","12-04-2025 10:00:00",27.23711,78.01936,NO2,11,15,11
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","12-04-2025 10:00:00",27.23711,78.01936,SO2,4,6,5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-04-2025 10:00:00",27.106972,78.000111,NO2,9,10,10
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-04-2025 10:00:00",27.106972,78.000111,SO2,12,16,14
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","12-04-2025 10:00:00",27.19865833,78.00598056,SO2,2,16,10
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","12-04-2025 10:00:00",27.19865833,78.00598056,CO,24,30,27
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","12-04-2025 10:00:00",27.19865833,78.00598056,OZONE,30,135,40
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","12-04-2025 10:00:00",27.19412,77.96237,PM10,29,163,108
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","12-04-2025 10:00:00",27.19412,77.96237,NH3,7,21,13
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","12-04-2025 10:00:00",29.063510,77.709723,NH3,12,18,13
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","12-04-2025 10:00:00",28.83526,78.74460,PM10,28,341,51
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","12-04-2025 10:00:00",28.83526,78.74460,NO2,23,24,23
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","12-04-2025 10:00:00",28.840739,78.697531,PM2.5,7,42,14
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","12-04-2025 10:00:00",28.840739,78.697531,PM10,14,436,60
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","12-04-2025 10:00:00",28.840739,78.697531,SO2,1,8,5
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","12-04-2025 10:00:00",28.88528,78.73880,SO2,27,31,28
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","12-04-2025 10:00:00",28.88528,78.73880,CO,8,47,23
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","12-04-2025 10:00:00",28.856664,78.772638,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","12-04-2025 10:00:00",28.856664,78.772638,CO,16,66,24
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","12-04-2025 10:00:00",28.849399,78.742362,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.685382,77.453839,PM10,44,458,124
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.685382,77.453839,NH3,9,13,11
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.685382,77.453839,CO,44,62,55
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.685382,77.453839,OZONE,7,74,19
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.6603346,77.3572563,SO2,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.6603346,77.3572563,CO,8,46,37
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","12-04-2025 10:00:00",26.730136,83.433859,PM10,46,135,93
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","12-04-2025 10:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","12-04-2025 10:00:00",28.47272,77.482000,NO2,20,78,39
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","12-04-2025 10:00:00",28.47272,77.482000,CO,19,42,36
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","12-04-2025 10:00:00",28.406963,77.849831,PM2.5,12,360,54
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","12-04-2025 10:00:00",28.406963,77.849831,NH3,8,29,13
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","12-04-2025 10:00:00",27.168897,78.376960,PM2.5,14,53,32
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","12-04-2025 10:00:00",27.168897,78.376960,CO,17,30,23
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","12-04-2025 10:00:00",27.1594,78.3953,OZONE,1,27,5
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.646233,77.358075,NH3,5,12,8
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.646233,77.358075,SO2,11,26,19
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.757294,77.278792,NO2,10,37,23
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.757294,77.278792,NH3,1,5,3
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.757294,77.278792,SO2,8,36,18
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","12-04-2025 10:00:00",26.8458805,80.9365541,PM2.5,31,109,63
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","12-04-2025 10:00:00",26.8458805,80.9365541,OZONE,10,47,21
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","12-04-2025 10:00:00",26.83399722,80.8917361,PM2.5,42,121,77
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","12-04-2025 10:00:00",26.83399722,80.8917361,OZONE,2,81,8
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","12-04-2025 10:00:00",28.999264,77.7590354,NH3,7,9,8
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","12-04-2025 10:00:00",28.9535882,77.7622941,PM2.5,3,26,13
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","12-04-2025 10:00:00",28.9535882,77.7622941,NO2,14,25,18
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","12-04-2025 10:00:00",29.063510,77.709723,PM10,18,83,51
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","12-04-2025 10:00:00",27.19412,77.96237,CO,18,26,19
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","12-04-2025 10:00:00",27.19862,77.92066,SO2,14,21,16
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","12-04-2025 10:00:00",28.964949,77.278761,NO2,14,35,22
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","12-04-2025 10:00:00",28.964949,77.278761,SO2,10,70,35
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","12-04-2025 10:00:00",28.359581,79.414455,NH3,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","12-04-2025 10:00:00",28.359581,79.414455,OZONE,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","12-04-2025 10:00:00",28.38910936,79.42963708,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","12-04-2025 10:00:00",28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","12-04-2025 10:00:00",28.2348927,77.8683002,CO,8,32,24
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","12-04-2025 10:00:00",26.766433,80.927299,OZONE,60,242,107
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","12-04-2025 10:00:00",26.868120,81.005119,NO2,8,10,9
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","12-04-2025 10:00:00",26.868120,81.005119,CO,35,40,36
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","12-04-2025 10:00:00",26.90723,80.98579,PM10,24,94,41
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","12-04-2025 10:00:00",26.90723,80.98579,CO,3,30,13
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","12-04-2025 10:00:00",28.725645,77.749675,NO2,23,56,32
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","12-04-2025 10:00:00",28.725645,77.749675,CO,22,42,37
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","12-04-2025 10:00:00",25.4547,78.6039,NO2,6,6,6
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","12-04-2025 10:00:00",26.509954,80.249612,CO,22,34,23
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","12-04-2025 10:00:00",26.509954,80.249612,OZONE,15,18,16
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","12-04-2025 10:00:00",26.4703136,80.3229863,CO,58,96,90
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","12-04-2025 10:00:00",17.544899,78.486949,NH3,2,2,2
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","12-04-2025 10:00:00",17.528544,78.286195,NO2,15,16,16
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","12-04-2025 10:00:00",17.528544,78.286195,NH3,5,7,6
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","12-04-2025 10:00:00",17.4559458,78.4332152,NO2,22,32,26
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","12-04-2025 10:00:00",17.417094,78.457437,NO2,7,93,32
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","12-04-2025 10:00:00",28.802625,78.753728,OZONE,25,87,28
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","12-04-2025 10:00:00",29.4723508,77.7194031,PM10,22,253,63
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","12-04-2025 10:00:00",29.4723508,77.7194031,NH3,6,11,8
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","12-04-2025 10:00:00",28.5898,77.3101,NO2,11,50,24
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","12-04-2025 10:00:00",28.569230,77.393848,SO2,1,41,25
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","12-04-2025 10:00:00",25.425602,81.917152,NO2,5,6,6
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","12-04-2025 10:00:00",25.425602,81.917152,NH3,5,5,5
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","12-04-2025 10:00:00",25.425602,81.917152,OZONE,33,98,44
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","12-04-2025 10:00:00","25.44919916 ","81.82735986 ",OZONE,11,12,11
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","12-04-2025 10:00:00",25.301778,82.996789,PM10,30,66,51
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","12-04-2025 10:00:00",25.301778,82.996789,NH3,1,1,1
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","12-04-2025 10:00:00",25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","12-04-2025 10:00:00",25.32393,82.99687,SO2,28,28,28
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","12-04-2025 10:00:00",25.32393,82.99687,OZONE,2,12,3
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","12-04-2025 10:00:00",27.5714090,77.6557570,PM10,16,148,56
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","12-04-2025 10:00:00",27.5714090,77.6557570,OZONE,10,13,12
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","12-04-2025 10:00:00",30.269444,78.044167,NO2,1,4,2
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","12-04-2025 10:00:00",30.269444,78.044167,SO2,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","12-04-2025 10:00:00",29.2124114,78.9611753,PM2.5,20,307,64
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","12-04-2025 10:00:00",29.2124114,78.9611753,PM10,20,173,55
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","12-04-2025 10:00:00",29.2124114,78.9611753,NO2,6,26,13
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","12-04-2025 10:00:00",30.075911,78.2859547,OZONE,10,60,25
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","12-04-2025 10:00:00",23.685297,86.945968,PM10,54,111,82
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","12-04-2025 10:00:00",23.6979360,86.9443950,OZONE,6,60,15
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","12-04-2025 10:00:00",23.6181830,87.1057180,CO,29,84,37
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","12-04-2025 10:00:00",23.616515,87.119133,PM2.5,37,78,57
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","12-04-2025 10:00:00",23.616515,87.119133,SO2,10,110,30
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","12-04-2025 10:00:00",22.7605581,88.3617589,PM2.5,10,67,30
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","12-04-2025 10:00:00",22.7605581,88.3617589,CO,58,69,61
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","12-04-2025 10:00:00",23.567923,87.306843,OZONE,8,62,18
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","12-04-2025 10:00:00",22.06047,88.109737,PM2.5,13,59,27
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","12-04-2025 10:00:00",22.06047,88.109737,NH3,5,8,6
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","12-04-2025 10:00:00",22.06047,88.109737,OZONE,17,51,21
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","12-04-2025 10:00:00",22.629801,88.352017,NO2,34,37,35
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","12-04-2025 10:00:00",22.6025571,88.3105664,SO2,1,16,5
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","12-04-2025 10:00:00",22.611968,88.347422,OZONE,7,14,9
